"description","nick_name","start_time","end_time","run_time","run","data_name","pic_name","pic_id","test_param","param_value","rorschach","curvature","target_curvature","null_curvature","target_variability","null_variability","sample_size","obs_plot_location","response_no","correct","conf_level","choice_reason","participant_count","plot_count"
"emily-log-2","7cda7482f5b4af74e92c562af71838c2",1606176205.09827,1606176221.62537,16.5271062850952,"31","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg","32","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Very Certain","Different shape",13,21
"emily-log-2","7cda7482f5b4af74e92c562af71838c2",1606176221.65757,1606176242.70528,21.0477108955383,"31","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different shape",13,28
"emily-log-2","7cda7482f5b4af74e92c562af71838c2",1606176273.39344,1606176285.95262,12.5591785907745,"31","6a72b42ba970ea6798a886761baf324f","plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg","11","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Very Certain","Different shape",13,18
"emily-log-2","7cda7482f5b4af74e92c562af71838c2",1606176285.98392,1606176297.8801,11.8961815834045,"31","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different shape",13,22
"emily-log-2","7f0689b4aca099f267a0bf9b14ac5dcc",1605821817.0364,1605821855.3473,38.3109037876129,"32","87f34b01f1fce217b6c33e04da081ed0","plots/svg/5ecce62e937c1598e901631b3a1821d2.svg","6","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,12,1,"Certain","Outlier(s)",3,20
"emily-log-2","7f0689b4aca099f267a0bf9b14ac5dcc",1605821855.42754,1605821873.88789,18.460348367691,"32","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/d4332bd8e199471b74969e986f987ac8.svg","27","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Very Certain","Different shape",3,21
"emily-log-2","7f0689b4aca099f267a0bf9b14ac5dcc",1605821873.93797,1605821911.41081,37.4728391170502,"32","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,14,0,"Neutral","Clustering",3,23
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194751.31271,1605194764.48402,13.1713063716888,"33","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/e9510e025a1152c8bc78255bdc926f93.svg","31","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,4,0,"Neutral","Different shape",1,22
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194831.83262,1605194841.81023,9.97761178016663,"34","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Very Certain","Different shape",13,21
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194841.85008,1605194865.27581,23.425731420517,"34","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg","23","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Uncertain","Outlier(s)",13,18
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194865.30945,1605194880.20786,14.8984053134918,"34","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different slope",13,24
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194880.25924,1605194888.98406,8.72482109069824,"34","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/d4332bd8e199471b74969e986f987ac8.svg","27","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Neutral","Different slope",13,21
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194889.03625,1605194909.84824,20.8119888305664,"34","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Neutral","Different slope",13,21
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194909.89866,1605194914.81998,4.92132496833801,"34","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Neutral","Different shape",13,24
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194914.87925,1605194945.15261,30.2733612060547,"34","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Uncertain","Different shape",13,21
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194978.01651,1605194985.02138,7.00486922264099,"34","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg","24","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Neutral","Different shape",13,18
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194985.05382,1605194990.66098,5.60716819763184,"34","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Neutral","Different shape",13,20
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194990.69461,1605194999.86966,9.17505049705505,"34","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/f5a285159cccc2e9e1c610c6dab92348.svg","28","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Certain","Different shape, Different slope",13,21
"emily-log-2","81998917829c2defc8897a6aa438e044",1605194999.92308,1605195044.4855,44.5624284744263,"34","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Neutral","Different shape",13,24
"emily-log-2","81998917829c2defc8897a6aa438e044",1605195049.25699,1605195068.55744,19.3004477024078,"34","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Very Certain","Different shape",13,22
"emily-log-2","84f6fb2625fee48472f92836151eae49",1606180018.14343,1606180043.66403,25.5205981731415,"35","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/f5a285159cccc2e9e1c610c6dab92348.svg","28","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Certain","Different shape",6,21
"emily-log-2","84f6fb2625fee48472f92836151eae49",1606180043.69387,1606180067.05446,23.3605968952179,"35","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Certain","Different shape",6,23
"emily-log-2","84f6fb2625fee48472f92836151eae49",1606180067.08799,1606180105.63668,38.548689365387,"35","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/5df2947852318075a066e55984da5020.svg","13","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,13,0,"Neutral","Different range",6,22
"emily-log-2","84f6fb2625fee48472f92836151eae49",1606180105.66833,1606180129.39929,23.7309620380402,"35","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Neutral","Different shape",6,20
"emily-log-2","84f6fb2625fee48472f92836151eae49",1606180129.43152,1606180153.27964,23.8481290340424,"35","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,8,0,"Neutral","Outlier(s)",6,21
"emily-log-2","84f6fb2625fee48472f92836151eae49",1606180153.31323,1606180158.32205,5.0088152885437,"35","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,8,0,"Neutral","Outlier(s)",6,28
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756319.60246,1606756351.00211,31.3996522426605,"36","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,15,0,"Certain","Outlier(s)",13,22
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756410.24765,1606756441.35052,31.1028747558594,"36","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,5,0,"Certain","Clustering",13,24
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756441.40639,1606756466.36695,24.9605548381805,"36","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,16,0,"Certain","Clustering",13,24
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756466.41938,1606756501.0087,34.5893201828003,"36","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different slope",13,28
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756501.05967,1606756519.69977,18.6401071548462,"36","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different slope",13,22
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756519.7416,1606756546.28016,26.5385625362396,"36","3d689aa117d70559b73fe8398f1a44c6","plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg","22","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different slope",13,23
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756546.33091,1606756576.48302,30.1521124839783,"36","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg","32","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,3,0,"Certain","Clustering",13,21
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756576.53358,1606756595.86291,19.3293225765228,"36","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different slope",13,23
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756595.91481,1606756621.20924,25.2944345474243,"36","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Outlier(s)",13,24
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756621.26169,1606756645.82363,24.5619354248047,"36","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,15,0,"Certain","Outlier(s)",13,21
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756645.87697,1606756660.71575,14.8387808799744,"36","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Different shape",13,21
"emily-log-2","8d768b89ce4e79918098c14f974c7117",1606756660.76804,1606756685.12897,24.3609304428101,"36","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/e9510e025a1152c8bc78255bdc926f93.svg","31","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,3,0,"Certain","Clustering",13,22
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606160851.82992,1606160883.07855,31.2486333847046,"37","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Certain","Different shape, Different slope",10,22
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606160883.11144,1606160908.86164,25.750195980072,"37","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/f5a285159cccc2e9e1c610c6dab92348.svg","28","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Very Certain","Different shape, Different slope",10,21
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606160908.89226,1606160952.72449,43.8322269916534,"37","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/e9510e025a1152c8bc78255bdc926f93.svg","31","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,3,0,"Uncertain","Clustering",10,22
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606160952.77665,1606160973.53136,20.7547123432159,"37","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/d4332bd8e199471b74969e986f987ac8.svg","27","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Certain","Different slope",10,21
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606160973.57019,1606161005.8289,32.258712053299,"37","6a72b42ba970ea6798a886761baf324f","plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg","11","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Certain","Different shape, Outlier(s)",10,18
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606161005.86297,1606161020.90438,15.04141664505,"37","6a72b42ba970ea6798a886761baf324f","plots/svg/19640c3dc14337740f45aee91eed5803.svg","12","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Certain","Different shape",10,18
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606161020.93748,1606161301.49829,280.56081032753,"37","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,18,0,"Very Uncertain","Other, dispersion",10,21
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606161301.55413,1606161316.90378,15.3496527671814,"37","3d689aa117d70559b73fe8398f1a44c6","plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg","22","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Neutral","Different shape",10,23
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606161317.04202,1606161352.05012,35.0080966949463,"37","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,5,0,"Neutral","Different slope",10,24
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162052.57251,1606162070.84823,18.2757198810577,"38","87f34b01f1fce217b6c33e04da081ed0","plots/svg/5ecce62e937c1598e901631b3a1821d2.svg","6","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,12,1,"Certain","Different shape",13,20
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162070.89069,1606162086.72654,15.8358492851257,"38","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/f5a285159cccc2e9e1c610c6dab92348.svg","28","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Neutral","Different shape, Different slope",13,21
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162086.76208,1606162113.49752,26.7354402542114,"38","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Uncertain","Other, spread",13,23
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162113.53227,1606162133.68245,20.1501815319061,"38","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/d4332bd8e199471b74969e986f987ac8.svg","27","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,5,0,"Neutral","Outlier(s)",13,21
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162172.03255,1606162193.99389,21.9613473415375,"38","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/e9510e025a1152c8bc78255bdc926f93.svg","31","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,3,0,"Uncertain","Clustering",13,22
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162194.04633,1606162207.16596,13.1196331977844,"38","6a72b42ba970ea6798a886761baf324f","plots/svg/19640c3dc14337740f45aee91eed5803.svg","12","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Certain","Different shape, Different slope",13,18
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162207.32145,1606162220.52777,13.20631980896,"38","6a72b42ba970ea6798a886761baf324f","plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg","11","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Certain","Outlier(s)",13,18
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162220.55846,1606162279.35932,58.8008573055267,"38","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg","32","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Neutral","Different shape",13,21
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162279.39122,1606162407.33809,127.946872472763,"38","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg","24","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Uncertain","Different shape, Different slope",13,18
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162407.36862,1606162430.35629,22.9876701831818,"38","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg","23","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,9,0,"Uncertain","Clustering",13,18
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162430.3888,1606162492.60689,62.2180912494659,"38","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,10,0,"Very Uncertain","Different shape, Different slope",13,23
"emily-log-2","965675ef51352b48492b478a0ff20cca",1606162492.64313,1606162516.68739,24.044264793396,"38","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/5df2947852318075a066e55984da5020.svg","13","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,13,0,"Uncertain","Different range",13,22
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606265879.02978,1606265943.04644,64.0166690349579,"39","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,20,0,"Neutral","Different slope",13,24
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606265943.09686,1606265967.19408,24.0972189903259,"39","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,19,0,"Certain","Clustering",13,23
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606265967.25519,1606266009.43158,42.1763830184937,"39","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Very Certain","Clustering, Different range, Different shape",13,21
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266009.48296,1606266026.56702,17.0840537548065,"39","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,9,0,"Neutral","Different range",13,21
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266026.61971,1606266069.59952,42.9798111915588,"39","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/5df2947852318075a066e55984da5020.svg","13","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,19,0,"Neutral","Different range, Different slope",13,22
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266093.45637,1606266157.10597,63.6496007442474,"39","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,4,0,"Neutral","Clustering",13,20
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266157.13692,1606266208.44723,51.310310125351,"39","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg","23","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Neutral","Different range, Outlier(s)",13,18
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266208.49963,1606266232.36816,23.8685247898102,"39","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,3,0,"Neutral","Clustering",13,24
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266232.40331,1606266252.74217,20.3388586044312,"39","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg","24","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,2,0,"Neutral","Outlier(s)",13,18
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266252.77654,1606266275.20034,22.423807144165,"39","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/f5a285159cccc2e9e1c610c6dab92348.svg","28","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,10,0,"Neutral","Different shape",13,21
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266275.25551,1606266301.29111,26.0356025695801,"39","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/d4332bd8e199471b74969e986f987ac8.svg","27","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Neutral","Different slope",13,21
"emily-log-2","9c38c2ef339980c656cb722b5c0d4a1d",1606266301.32662,1606266312.90416,11.5775434970856,"39","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Neutral","Clustering, Outlier(s)",13,24
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199330.01191,1606199383.28427,53.2723560333252,"40","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different shape, Different slope",13,24
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199383.38887,1606199426.10659,42.7177221775055,"40","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,16,0,"Neutral","Different range",13,21
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199426.15803,1606199493.91188,67.7538480758667,"40","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,18,0,"Uncertain","Outlier(s)",13,23
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199493.94389,1606199530.76516,36.8212687969208,"40","87f34b01f1fce217b6c33e04da081ed0","plots/svg/5ecce62e937c1598e901631b3a1821d2.svg","6","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,8,0,"Uncertain","Different shape, Different slope",13,20
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199530.80221,1606199550.15251,19.3503036499023,"40","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,14,0,"Neutral","Outlier(s)",13,23
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199586.15577,1606199603.96863,17.8128583431244,"40","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,19,0,"Uncertain","Clustering",13,20
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199604.00711,1606199631.53802,27.5309166908264,"40","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,14,0,"Uncertain","Clustering",13,22
